property_id;scenario;feature;feature_value;shap_value;effect
ID6312;renovated;condition;5;0.09789360887804444;increase
ID6312;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;0.014171676014222;increase
ID6313;renovated;condition;5;0.12530430360310899;increase
ID6313;renovated;building_area_m2;55.0;0.041411579434576275;increase
ID6313;renovated;cat__settlement_type_Község;;0.008089635872987031;increase
ID6314;renovated;building_area_m2;165.0;-0.19011049468122568;decrease
ID6314;renovated;condition;5;0.045383879125181846;increase
ID6314;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;0.020788820507731565;increase
ID6315;renovated;condition;5;0.12530430360310899;increase
ID6315;renovated;building_area_m2;55.0;0.041411579434576275;increase
ID6315;renovated;cat__settlement_type_Község;;0.008089635872987031;increase
ID6316;renovated;condition;5;0.11465529878493393;increase
ID6316;renovated;building_area_m2;61.0;0.06399735570772509;increase
ID6316;renovated;cat__settlement_type_Város;;0.010549309874393628;increase
ID6317;renovated;building_area_m2;122.0;-0.05175368591252781;decrease
ID6317;renovated;condition;5;0.044326951016774196;increase
ID6317;renovated;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.011537376815272242;decrease
ID6318;renovated;condition;5;0.1296878323821893;increase
ID6318;renovated;building_area_m2;56.0;0.057343058844475804;increase
ID6318;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;-0.005457707247104886;decrease
ID6319;renovated;condition;5;0.1296878323821893;increase
ID6319;renovated;building_area_m2;56.0;0.057343058844475804;increase
ID6319;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;-0.005457707247104886;decrease
ID6320;renovated;building_area_m2;113.0;-0.07763875652143985;decrease
ID6320;renovated;condition;5;0.06286997348223192;increase
ID6320;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;0.02068769849640946;increase
ID6321;renovated;condition;5;0.09155792777122504;increase
ID6321;renovated;building_area_m2;87.0;0.07732046322265647;increase
ID6321;renovated;cat__settlement_type_Város;;0.018519168958641325;increase
ID6322;renovated;condition;5;0.10235093003899366;increase
ID6322;renovated;building_area_m2;82.0;0.04350288077577266;increase
ID6322;renovated;cat__settlement_type_Város;;0.02218681008709289;increase
ID6323;renovated;condition;5;0.10297353356161339;increase
ID6323;renovated;building_area_m2;57.0;0.059176482359069776;increase
ID6323;renovated;activation_year;2022;0.005265750087642256;increase
ID6324;renovated;condition;5;0.08380885524215484;increase
ID6324;renovated;building_area_m2;104.0;-0.026987392617800466;decrease
ID6324;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;0.011285313596912653;increase
ID6325;renovated;building_area_m2;120.0;-0.0930414200753794;decrease
ID6325;renovated;condition;5;0.0284509824709799;increase
ID6325;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;0.026542727365914877;increase
ID6326;renovated;building_area_m2;89.0;-0.04801566820148245;decrease
ID6326;renovated;condition;5;0.04442522115250973;increase
ID6326;renovated;cat__settlement_type_Város;;0.021596963931516017;increase
ID6327;renovated;building_area_m2;122.0;-0.05175368591252781;decrease
ID6327;renovated;condition;5;0.044326951016774196;increase
ID6327;renovated;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.011537376815272242;decrease
ID6328;renovated;condition;5;0.04727564538085294;increase
ID6328;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;-0.02099366081539403;decrease
ID6328;renovated;building_area_m2;53.0;-0.010473256597526672;decrease
ID6329;renovated;condition;5;0.10235093003899366;increase
ID6329;renovated;building_area_m2;82.0;0.04350288077577266;increase
ID6329;renovated;cat__settlement_type_Város;;0.02218681008709289;increase
ID6330;renovated;condition;5;0.04727564538085294;increase
ID6330;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;-0.02099366081539403;decrease
ID6330;renovated;building_area_m2;53.0;-0.010473256597526672;decrease
ID6331;renovated;building_area_m2;166.0;-0.13436026915051083;decrease
ID6331;renovated;condition;5;0.03687567890568823;increase
ID6331;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;0.01596644683162973;increase
ID6332;renovated;condition;5;0.04727564538085294;increase
ID6332;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;-0.02099366081539403;decrease
ID6332;renovated;building_area_m2;53.0;-0.010473256597526672;decrease
ID6333;renovated;condition;5;0.12665966897596534;increase
ID6333;renovated;building_area_m2;64.0;0.0663999538660628;increase
ID6333;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;0.01907851964694021;increase
ID6334;renovated;building_area_m2;127.0;-0.05907832694470818;decrease
ID6334;renovated;condition;5;0.01640838781158813;increase
ID6334;renovated;cat__settlement_type_Község;;0.01319728135105276;increase
ID6335;renovated;condition;5;0.1296878323821893;increase
ID6335;renovated;building_area_m2;56.0;0.057343058844475804;increase
ID6335;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;-0.005457707247104886;decrease
ID6336;renovated;condition;5;0.07920595470189486;increase
ID6336;renovated;building_area_m2;107.0;0.027768806909573854;increase
ID6336;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;0.02415780431927177;increase
ID6337;renovated;condition;5;0.12920816381324093;increase
ID6337;renovated;building_area_m2;80.0;0.0453318547977939;increase
ID6337;renovated;cat__settlement_type_Város;;0.015940127669020032;increase
ID6338;renovated;condition;5;0.06298346870561003;increase
ID6338;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;0.014669296531137261;increase
ID6338;renovated;cat__settlement_type_Város;;0.014143699001796;increase
ID6339;renovated;building_area_m2;147.0;-0.08065758234600484;decrease
ID6339;renovated;condition;5;0.07006529360983614;increase
ID6339;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;0.01637178819423527;increase
ID6340;renovated;condition;5;0.04727564538085294;increase
ID6340;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;-0.02099366081539403;decrease
ID6340;renovated;building_area_m2;53.0;-0.010473256597526672;decrease
ID6341;renovated;condition;5;0.04727564538085294;increase
ID6341;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;-0.02099366081539403;decrease
ID6341;renovated;building_area_m2;53.0;-0.010473256597526672;decrease
ID6342;renovated;condition;5;0.05360842776478897;increase
ID6342;renovated;cat__settlement_type_Község;;0.009377715284302597;increase
ID6342;renovated;activation_year;2022;0.00338598982606288;increase
ID6343;renovated;building_area_m2;120.0;-0.0930414200753794;decrease
ID6343;renovated;condition;5;0.0284509824709799;increase
ID6343;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;0.026542727365914877;increase
ID6344;renovated;condition;5;0.12239790820299423;increase
ID6344;renovated;building_area_m2;68.0;0.08319489723931583;increase
ID6344;renovated;cat__settlement_type_Város;;0.01369754745206259;increase
ID6345;renovated;condition;5;0.1112750960693488;increase
ID6345;renovated;building_area_m2;74.0;0.05329920674629068;increase
ID6345;renovated;cat__settlement_type_Város;;0.020734766135910965;increase
ID6346;renovated;condition;5;0.15226777949793338;increase
ID6346;renovated;cat__settlement_type_Község;;0.017651729364036566;increase
ID6346;renovated;cat__settlement_type_Város;;0.017182672967334202;increase
ID6347;renovated;condition;5;0.05360842776478897;increase
ID6347;renovated;cat__settlement_type_Község;;0.009377715284302597;increase
ID6347;renovated;activation_year;2022;0.00338598982606288;increase
ID6348;renovated;building_area_m2;149.0;-0.09353417975241823;decrease
ID6348;renovated;condition;5;0.07322227588079522;increase
ID6348;renovated;cat__settlement_type_Város;;0.013154117573179133;increase
ID6349;renovated;condition;5;0.07258568203317643;increase
ID6349;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;0.01999225344158376;increase
ID6349;renovated;cat__settlement_type_Város;;0.009214676069150985;increase
ID6350;renovated;building_area_m2;156.0;-0.167132512156036;decrease
ID6350;renovated;condition;5;0.04581212659566654;increase
ID6350;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;0.010595345541146686;increase
ID6351;renovated;condition;5;0.05596322400554734;increase
ID6351;renovated;building_area_m2;136.0;0.031630986048580646;increase
ID6351;renovated;cat__settlement_type_Város;;0.01805709560799216;increase
ID6352;renovated;condition;5;0.12665966897596534;increase
ID6352;renovated;building_area_m2;64.0;0.0663999538660628;increase
ID6352;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;0.01907851964694021;increase
ID6353;renovated;condition;5;0.02597417778495391;increase
ID6353;renovated;building_area_m2;92.0;-0.017177657909151316;decrease
ID6353;renovated;cat__settlement_type_Város;;0.01616904437799407;increase
ID6354;renovated;condition;5;0.07401885625316643;increase
ID6354;renovated;building_area_m2;137.0;-0.03797674553493874;decrease
ID6354;renovated;cat__settlement_type_Város;;0.03014599080359834;increase
ID6355;renovated;building_area_m2;94.0;-0.08262439814446626;decrease
ID6355;renovated;condition;5;0.038909331540965174;increase
ID6355;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;0.02037973153218955;increase
ID6356;renovated;condition;5;0.04727564538085294;increase
ID6356;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;-0.02099366081539403;decrease
ID6356;renovated;building_area_m2;53.0;-0.010473256597526672;decrease
ID6357;renovated;condition;5;0.07258568203317643;increase
ID6357;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;0.01999225344158376;increase
ID6357;renovated;cat__settlement_type_Város;;0.009214676069150985;increase
ID6358;renovated;condition;5;0.12920816381324093;increase
ID6358;renovated;building_area_m2;80.0;0.0453318547977939;increase
ID6358;renovated;cat__settlement_type_Város;;0.015940127669020032;increase
ID6359;renovated;condition;5;0.1296878323821893;increase
ID6359;renovated;building_area_m2;56.0;0.057343058844475804;increase
ID6359;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;-0.005457707247104886;decrease
ID6360;renovated;building_area_m2;112.0;-0.07483963462667609;decrease
ID6360;renovated;condition;5;0.0715710659879583;increase
ID6360;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;0.021877074395366257;increase
ID6361;renovated;condition;5;0.05360842776478897;increase
ID6361;renovated;cat__settlement_type_Község;;0.009377715284302597;increase
ID6361;renovated;activation_year;2022;0.00338598982606288;increase
ID6362;renovated;building_area_m2;124.0;-0.13368914356195694;decrease
ID6362;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;0.01914955240030299;increase
ID6362;renovated;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.013811684091401792;decrease
ID6363;renovated;building_area_m2;95.0;-0.026886394159671125;decrease
ID6363;renovated;condition;5;0.017613642622055625;increase
ID6363;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;0.016981607043031994;increase
ID6364;renovated;condition;5;0.056956873025684876;increase
ID6364;renovated;building_area_m2;123.0;-0.03357036107207697;decrease
ID6364;renovated;cat__settlement_type_Város;;0.011330759866490785;increase
ID6365;renovated;condition;5;0.04727564538085294;increase
ID6365;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;-0.02099366081539403;decrease
ID6365;renovated;building_area_m2;53.0;-0.010473256597526672;decrease
ID6366;renovated;building_area_m2;150.0;-0.09838935907525415;decrease
ID6366;renovated;condition;5;0.06737182505612055;increase
ID6366;renovated;cat__county_Békés vármegye;;-0.00892609854398424;decrease
ID6367;renovated;condition;5;0.04727564538085294;increase
ID6367;renovated;cat__county_Borsod-Abaúj-Zemplén vármegye;;-0.02099366081539403;decrease
ID6367;renovated;building_area_m2;53.0;-0.010473256597526672;decrease
ID6368;renovated;building_area_m2;36.74743109215068;0.09107872665157161;increase
ID6368;renovated;condition;5;0.06818524949612723;increase
ID6368;renovated;cat__settlement_type_Község;;-0.021731928676709446;decrease
ID6369;renovated;condition;5;0.09668425836904308;increase
ID6369;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6369;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6370;renovated;condition;5;0.08401742362263676;increase
ID6370;renovated;building_area_m2;57.54327326376955;0.07690260904682056;increase
ID6370;renovated;cat__county_Pest vármegye;;-0.030296647465513554;decrease
ID6371;renovated;building_area_m2;35.0;0.06464443880868813;increase
ID6371;renovated;condition;5;0.05233021740579615;increase
ID6371;renovated;activation_year;2024;0.015446743443387085;increase
ID6372;renovated;condition;5;0.047170252323671336;increase
ID6372;renovated;cat__county_Pest vármegye;;-0.03307909114124803;decrease
ID6372;renovated;building_area_m2;103.34909778444904;-0.027653416823418257;decrease
ID6373;renovated;condition;5;0.04113160087439273;increase
ID6373;renovated;building_area_m2;118.89303137043927;-0.026717512248850224;decrease
ID6373;renovated;cat__county_Pest vármegye;;-0.008648517431266028;decrease
ID6374;renovated;condition;5;0.09668425836904308;increase
ID6374;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6374;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6375;renovated;condition;5;0.06957612050599211;increase
ID6375;renovated;building_area_m2;51.874582350930055;0.04984152252961931;increase
ID6375;renovated;cat__settlement_type_Község;;-0.010742640287312276;decrease
ID6376;renovated;condition;5;0.07875404554844198;increase
ID6376;renovated;cat__county_Pest vármegye;;-0.029407845796726097;decrease
ID6376;renovated;building_area_m2;76.08561278210756;-0.02340981949249529;decrease
ID6377;renovated;condition;5;0.09668425836904308;increase
ID6377;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6377;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6378;renovated;building_area_m2;88.8255699563735;-0.01848948928918301;decrease
ID6378;renovated;cat__settlement_type_Város;;-0.013510505544827824;decrease
ID6378;renovated;cat__settlement_type_Község;;-0.01204016061536633;decrease
ID6379;renovated;condition;5;0.09668425836904308;increase
ID6379;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6379;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6380;renovated;condition;5;0.09668425836904308;increase
ID6380;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6380;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6381;renovated;condition;5;0.11304034889115128;increase
ID6381;renovated;building_area_m2;66.81023540181776;0.08337827810413316;increase
ID6381;renovated;cat__settlement_type_Község;;-0.011493354011038046;decrease
ID6382;renovated;condition;5;0.09668425836904308;increase
ID6382;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6382;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6383;renovated;condition;5;0.14762520778786797;increase
ID6383;renovated;building_area_m2;62.92642839275146;0.04356047953803238;increase
ID6383;renovated;cat__county_Pest vármegye;;-0.02879846471976847;decrease
ID6384;renovated;building_area_m2;123.03450953321706;-0.10199424018249309;decrease
ID6384;renovated;condition;5;0.055898567999920636;increase
ID6384;renovated;cat__county_Pest vármegye;;-0.03753311163277683;decrease
ID6385;renovated;condition;5;0.09965836265474075;increase
ID6385;renovated;building_area_m2;56.90124540241133;0.06009220416946296;increase
ID6385;renovated;cat__county_Pest vármegye;;-0.027742172183562088;decrease
ID6386;renovated;condition;5;0.09668425836904308;increase
ID6386;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6386;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6387;renovated;condition;5;0.09668425836904308;increase
ID6387;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6387;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6388;renovated;condition;5;0.03601144693517591;increase
ID6388;renovated;building_area_m2;118.1607649858363;-0.023437138520322726;decrease
ID6388;renovated;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.01056592081158338;increase
ID6389;renovated;building_area_m2;96.6158392241837;-0.15983195525513463;decrease
ID6389;renovated;cat__settlement_type_Község;;-0.015456495368207814;decrease
ID6389;renovated;cat__county_Pest vármegye;;-0.01196848063289812;decrease
ID6390;renovated;building_area_m2;246.4993850900325;-0.11181139655778671;decrease
ID6390;renovated;condition;5;0.022269475576974014;increase
ID6390;renovated;cat__county_Pest vármegye;;-0.016604017500310306;decrease
ID6391;renovated;condition;5;0.07107565777946531;increase
ID6391;renovated;cat__settlement_type_Község;;-0.03491998462279641;decrease
ID6391;renovated;cat__county_Pest vármegye;;-0.027596438151480305;decrease
ID6392;renovated;cat__county_Pest vármegye;;-0.0382278304893391;decrease
ID6392;renovated;building_area_m2;86.790714067489;-0.0347429846172223;decrease
ID6392;renovated;condition;5;0.029415234902516484;increase
ID6393;renovated;condition;5;0.10915525543061459;increase
ID6393;renovated;building_area_m2;64.23767563728734;0.056293617706942016;increase
ID6393;renovated;cat__county_Pest vármegye;;-0.020190325205319652;decrease
ID6394;renovated;building_area_m2;62.40377754092981;0.10654097414187938;increase
ID6394;renovated;condition;5;0.07717718868169413;increase
ID6394;renovated;cat__county_Pest vármegye;;-0.013018003041899297;decrease
ID6395;renovated;cat__settlement_type_Község;;-0.027703869019984145;decrease
ID6395;renovated;cat__settlement_type_Város;;-0.012590822714251892;decrease
ID6395;renovated;condition;5;-0.009298964042911787;decrease
ID6396;renovated;building_area_m2;149.62490395858197;-0.0955617232471885;decrease
ID6396;renovated;condition;5;0.06751035430689326;increase
ID6396;renovated;cat__county_Pest vármegye;;-0.019803742349202846;decrease
ID6397;renovated;condition;5;0.09668425836904308;increase
ID6397;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6397;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6398;renovated;condition;5;0.09668425836904308;increase
ID6398;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6398;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6399;renovated;condition;5;0.09668425836904308;increase
ID6399;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6399;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6400;renovated;condition;5;0.09668425836904308;increase
ID6400;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6400;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6401;renovated;condition;5;0.08684235002031564;increase
ID6401;renovated;building_area_m2;59.3278979932841;0.052085767017978346;increase
ID6401;renovated;cat__county_Pest vármegye;;-0.013411382190622727;decrease
ID6402;renovated;building_area_m2;75.44287476984839;0.07377153201654721;increase
ID6402;renovated;condition;5;0.06958056641556883;increase
ID6402;renovated;cat__county_Pest vármegye;;-0.027881719052382396;decrease
ID6403;renovated;condition;5;0.09668425836904308;increase
ID6403;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6403;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6404;renovated;cat__county_Pest vármegye;;-0.04171002008032247;decrease
ID6404;renovated;condition;5;0.036035336306308785;increase
ID6404;renovated;cat__settlement_type_Község;;-0.008820383873855732;decrease
ID6405;renovated;condition;5;0.09668425836904308;increase
ID6405;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6405;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6406;renovated;condition;5;0.03702266785829586;increase
ID6406;renovated;building_area_m2;118.11148687722792;-0.029593372915684812;decrease
ID6406;renovated;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.010165978101791304;increase
ID6407;renovated;condition;5;0.09668425836904308;increase
ID6407;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6407;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6408;renovated;condition;5;0.09064070801198762;increase
ID6408;renovated;building_area_m2;35.839731460881104;0.07260603165707524;increase
ID6408;renovated;cat__settlement_type_Község;;-0.021469352701676537;decrease
ID6409;renovated;condition;5;0.09668425836904308;increase
ID6409;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6409;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6410;renovated;condition;5;0.09668425836904308;increase
ID6410;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6410;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6411;renovated;condition;5;0.09668425836904308;increase
ID6411;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6411;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6412;renovated;condition;5;0.10067379906583991;increase
ID6412;renovated;building_area_m2;56.74509304932342;0.06156550356853817;increase
ID6412;renovated;cat__county_Pest vármegye;;-0.03145483923837544;decrease
ID6413;renovated;cat__settlement_type_Község;;-0.026259158768185673;decrease
ID6413;renovated;building_area_m2;44.120107684021065;-0.02076788866701475;decrease
ID6413;renovated;cat__settlement_type_Város;;-0.012297293101837014;decrease
ID6414;renovated;building_area_m2;194.71871784285045;-0.1499423094672495;decrease
ID6414;renovated;condition;5;0.01657431638812789;increase
ID6414;renovated;cat__settlement_type_Város;;-0.00960365099115184;decrease
ID6415;renovated;building_area_m2;35.0;0.06422407405093658;increase
ID6415;renovated;condition;5;0.04393169914649365;increase
ID6415;renovated;cat__settlement_type_Község;;-0.015672225460563568;decrease
ID6416;renovated;building_area_m2;145.47178391313025;-0.057528563255208255;decrease
ID6416;renovated;condition;5;0.055838221351203;increase
ID6416;renovated;cat__settlement_type_Város;;-0.017515999808910693;decrease
ID6417;renovated;building_area_m2;110.38029635987456;0.05494222580254263;increase
ID6417;renovated;cat__county_Pest vármegye;;0.0207393197533937;increase
ID6417;renovated;condition;5;0.013859896869413791;increase
ID6418;renovated;building_area_m2;53.20255534876835;0.03190864367981835;increase
ID6418;renovated;condition;5;0.026687859087220045;increase
ID6418;renovated;cat__settlement_type_Község;;-0.010180064221938366;decrease
ID6419;renovated;cat__settlement_type_Község;;-0.026259158768185673;decrease
ID6419;renovated;building_area_m2;44.23903251431612;-0.02076788866701475;decrease
ID6419;renovated;cat__settlement_type_Város;;-0.012297293101837014;decrease
ID6420;renovated;condition;5;0.09448866332444852;increase
ID6420;renovated;building_area_m2;58.91674552877557;0.03957515718889019;increase
ID6420;renovated;cat__county_Pest vármegye;;-0.01758784477674928;decrease
ID6421;renovated;condition;5;0.09668425836904308;increase
ID6421;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6421;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6422;renovated;building_area_m2;87.70640855170284;-0.04256679720952078;decrease
ID6422;renovated;condition;5;0.028337160932001736;increase
ID6422;renovated;cat__county_Pest vármegye;;-0.02006767669687938;decrease
ID6423;renovated;condition;5;0.03317832642469741;increase
ID6423;renovated;building_area_m2;91.781945853876;-0.02549942474189388;decrease
ID6423;renovated;cat__settlement_type_Község;;-0.013772010052096424;decrease
ID6424;renovated;building_area_m2;81.46855477394973;-0.042721664831877566;decrease
ID6424;renovated;cat__county_Pest vármegye;;-0.036734060841916744;decrease
ID6424;renovated;cat__settlement_type_Község;;-0.02938751028681015;decrease
ID6425;renovated;condition;5;0.09668425836904308;increase
ID6425;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6425;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6426;renovated;building_area_m2;93.08772686573316;-0.025558060279690084;decrease
ID6426;renovated;cat__settlement_type_Község;;-0.013357328300217073;decrease
ID6426;renovated;condition;5;-0.011225342228855963;decrease
ID6427;renovated;condition;5;0.09668425836904308;increase
ID6427;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6427;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6428;renovated;condition;5;0.09668425836904308;increase
ID6428;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6428;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6429;renovated;building_area_m2;35.0;0.06422407405093658;increase
ID6429;renovated;condition;5;0.04393169914649365;increase
ID6429;renovated;cat__settlement_type_Község;;-0.015672225460563568;decrease
ID6430;renovated;condition;5;0.09668425836904308;increase
ID6430;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6430;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6431;renovated;condition;5;0.09668425836904308;increase
ID6431;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6431;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6432;renovated;condition;5;0.09668425836904308;increase
ID6432;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6432;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6433;renovated;condition;5;0.09668425836904308;increase
ID6433;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6433;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6434;renovated;cat__county_Pest vármegye;;-0.04152384036264838;decrease
ID6434;renovated;cat__settlement_type_Község;;-0.02774523439354703;decrease
ID6434;renovated;building_area_m2;82.6017847346827;-0.021718279299507325;decrease
ID6435;renovated;condition;5;0.09668425836904308;increase
ID6435;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6435;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6436;renovated;building_area_m2;50.93622771932021;0.07463882297519407;increase
ID6436;renovated;condition;5;0.04342540852292492;increase
ID6436;renovated;cat__county_Pest vármegye;;0.009970888264187358;increase
ID6437;renovated;cat__county_Pest vármegye;;-0.04820485882382648;decrease
ID6437;renovated;condition;5;0.04323711899133559;increase
ID6437;renovated;building_area_m2;106.83549723654836;-0.017029106395760274;decrease
ID6438;renovated;condition;5;0.09668425836904308;increase
ID6438;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6438;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6439;renovated;condition;5;0.11280371004209828;increase
ID6439;renovated;cat__county_Pest vármegye;;-0.03557438478088164;decrease
ID6439;renovated;building_area_m2;73.26869036816724;0.020580191837514892;increase
ID6440;renovated;condition;5;0.09668425836904308;increase
ID6440;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6440;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6441;renovated;condition;5;0.09668425836904308;increase
ID6441;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6441;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6442;renovated;condition;5;0.09668425836904308;increase
ID6442;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6442;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6443;renovated;condition;5;0.09668425836904308;increase
ID6443;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6443;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6444;renovated;cat__settlement_type_Község;;-0.02543442182030874;decrease
ID6444;renovated;building_area_m2;47.76471033216187;-0.02070700291619876;decrease
ID6444;renovated;condition;5;-0.008017324096841486;decrease
ID6445;renovated;condition;5;0.09668425836904308;increase
ID6445;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6445;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6446;renovated;cat__settlement_type_Község;;-0.033804454775652505;decrease
ID6446;renovated;cat__settlement_type_Város;;-0.014370994309798943;decrease
ID6446;renovated;condition;5;-0.0045155637346484855;decrease
ID6447;renovated;condition;5;0.043929508967537806;increase
ID6447;renovated;cat__county_Pest vármegye;;-0.02094209938303212;decrease
ID6447;renovated;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.0062998706109559195;decrease
ID6448;renovated;condition;5;0.09668425836904308;increase
ID6448;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6448;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6449;renovated;condition;5;0.09668425836904308;increase
ID6449;renovated;building_area_m2;35.0;0.05248300741182768;increase
ID6449;renovated;cat__settlement_type_Község;;-0.023310204916245737;decrease
ID6450;renovated;building_area_m2;36.47421867722634;0.08671129685153746;increase
ID6450;renovated;condition;5;0.06811831326167;increase
ID6450;renovated;cat__settlement_type_Község;;-0.02097255959010618;decrease
ID6451;renovated;condition;5;-0.025151635291304826;decrease
ID6451;renovated;cat__settlement_type_Község;;-0.012071515893425276;decrease
ID6451;renovated;cat__settlement_type_Város;;-0.009303403944562376;decrease
ID6452;renovated;building_area_m2;108.37223989626486;0.06256880158093632;increase
